json_id,influencer_name,sponsored,brand,gender_bias_score,matched_hashtag,hashtags_count
1462405404419417207,unknown,0,Apple,5.23,apple,28
1463701679731140298,unknown,0,Apple,5.22,apple,27
1465212297684633465,unknown,0,Apple,5.23,apple,22
1466668497874225146,unknown,0,Apple,5.23,apple,15
1467728536738580117,unknown,0,Apple,5.22,apple,13
1470606122381969271,unknown,0,Apple,5.22,apple,23
1474466621958468419,unknown,0,Apple,5.22,apple,30
1481856313058554257,unknown,0,Apple,5.22,apple,4
1483653865110124795,unknown,0,Apple,5.23,apple,11
1490007807415358152,unknown,0,Apple,5.22,apple,12
1492159013457990225,unknown,0,Apple,5.22,apple,11
1492327157677309165,unknown,0,Apple,5.22,apple,30
1499672765207194318,unknown,0,Apple,5.22,apple,30
1503575221407216181,unknown,1,Apple,5.22,apple,15
1503831173817472799,unknown,0,Apple,5.22,apple,30
1503981135067380663,unknown,0,Apple,5.22,apple,10
1506031904616319612,unknown,0,Apple,5.23,apple,30
1506206651215182420,unknown,0,Apple,5.22,apple,23
1508104711054929134,unknown,0,Apple,5.22,apple,26
1508922410552114699,unknown,0,Apple,5.22,apple,8
1508946599932845295,unknown,0,Apple,5.22,apple,13
1510910264325062153,unknown,1,Apple,5.23,apple,28
1514060361799858390,unknown,0,Apple,5.22,apple,33
1515489880418169406,unknown,0,Apple,5.23,apple,30
1516182425858883738,unknown,0,Apple,5.22,applemusic,3
1516641038675162096,unknown,0,Apple,5.22,apple,28
1518111442438575104,unknown,0,Apple,5.23,apple,24
1526737869790652579,unknown,0,Apple,5.22,apple,22
1528887064060558267,unknown,0,Apple,5.22,apple,7
1534315080078292765,unknown,0,Apple,5.23,apple,19
1536629044451696119,unknown,0,Apple,5.22,apple,30
1545699615385360955,unknown,0,Apple,5.22,apple,9
1546161139493941669,unknown,0,Apple,5.22,applemusic,12
1547815141691690307,unknown,0,Apple,5.22,apple,9
1551692030052023665,unknown,1,Apple,5.22,apple,30
1556458466486689560,unknown,0,Apple,5.22,apple,16
1558874825278553189,unknown,1,Apple,5.23,apple,25
1559429918110319867,unknown,0,Apple,5.22,apple,17
1562436366921767308,unknown,0,Apple,5.23,apple,28
1565898612076856726,unknown,0,Apple,5.22,apple,23
1570437330762057949,unknown,1,Apple,5.23,apple,21
1571064256560747208,unknown,0,Apple,5.22,apple,23
1571210848003959648,unknown,1,Apple,5.22,apple,12
1572238141543318829,unknown,0,Apple,5.23,apple,21
1575565994798065353,unknown,0,Apple,5.22,apple,24
1576834967573338233,unknown,0,Apple,5.22,apple,9
1577104863904257469,unknown,0,Apple,5.23,apple,30
1577790640124404411,unknown,1,Apple,5.23,apple,29
1578412057736057630,unknown,0,Apple,5.22,apple,26
1581212792898454057,unknown,0,Apple,5.23,apple,22
1582937768718508253,unknown,0,Apple,5.22,apple,8
1583034107663142728,unknown,0,Apple,5.23,apple,16
1584223579838100508,unknown,0,Apple,5.22,applemusic,13
1584288181415352288,unknown,0,Apple,5.23,apple,30
1586485894177026201,thestuffinmuffin,0,Apple,5.22,apple,30
1586925841617841845,unknown,0,Apple,5.22,apple,26
1587046043013603828,unknown,1,Apple,5.22,apple,23
1588599541064706365,unknown,0,Apple,5.23,apple,17
1588616434824494274,unknown,1,Apple,5.23,applemusic,12
1588644229856829383,unknown,0,Apple,5.22,apple,18
1589191961800496247,unknown,0,Apple,5.22,apple,30
1589540802627362793,unknown,0,Apple,5.23,apple,18
1589643405905648619,unknown,0,Apple,5.23,applemusic,9
1589952466416765536,unknown,0,Apple,5.23,apple,25
1590851610152542012,unknown,0,Apple,5.23,apple,25
1591573613870315525,unknown,0,Apple,5.23,apple,5
1592306509579385262,unknown,0,Apple,5.22,apple,23
1592328175442754566,unknown,0,Apple,5.22,apple,7
1592662133233228005,unknown,0,Apple,5.23,apple,17
1592703583745159063,unknown,0,Apple,5.22,apple,30
1594201418229999730,unknown,0,Apple,5.22,apple,26
1594457897706642234,unknown,0,Apple,5.22,apple,30
1595271563840802327,unknown,0,Apple,5.22,apple,25
1595940329298047654,unknown,0,Apple,5.22,apple,27
1596557074916807379,unknown,0,Apple,5.22,apple,27
1597825761371724880,unknown,0,Apple,5.22,apple,27
1598425467655099572,unknown,0,Apple,5.22,apple,27
1598514798278925107,unknown,0,Apple,5.22,apple,6
1598662600224413545,unknown,0,Apple,5.22,apple,7
1598836550693978587,unknown,0,Apple,5.23,apple,28
1598981585112487346,unknown,1,Apple,5.22,apple,24
1602302508461230014,unknown,0,Apple,5.23,apple,24
1602399290701702906,unknown,0,Apple,5.22,apple,29
1602610264417523165,unknown,0,Apple,5.23,apple,27
1604491493170419714,unknown,0,Apple,5.23,apple,23
1604516241451865789,unknown,0,Apple,5.22,apple,26
1604671882308040603,unknown,0,Apple,5.22,apple,30
1605817100113666000,unknown,0,Apple,5.22,apple,29
1606025964114803396,unknown,0,Apple,5.22,apple,25
1606121763763050882,unknown,0,Apple,5.23,apple,7
1606545461632480908,unknown,0,Apple,5.22,apple,28
1607725492965559694,unknown,0,Apple,5.23,apple,22
1607950476110753637,unknown,0,Apple,5.23,apple,23
1608174445569239711,unknown,1,Apple,5.22,apple,22
1608183184294209530,unknown,0,Apple,5.22,apple,29
1608746614226042872,unknown,1,Apple,5.22,apple,29
1609839905701017289,unknown,0,Apple,5.22,apple,2
1611166264155997680,unknown,0,Apple,5.22,apple,9
1612528263297390166,unknown,1,Apple,5.22,apple,5
1613482034872081014,unknown,0,Apple,5.22,apple,15
1614093380667750536,chefnathanlyon,0,Apple,5.22,apple,21
1615249344717777274,unknown,0,Apple,5.22,apple,14
1615557993231673283,unknown,0,Apple,5.22,apple,19
1615689483327798861,unknown,0,Apple,5.22,apple,21
1615871333558914060,unknown,0,Apple,5.22,apple,30
1617627192894807124,unknown,0,Apple,5.22,apple,6
1618321365323303362,unknown,0,Apple,5.22,apple,29
1618887787581692304,deliciouslysprinkled,0,Apple,5.23,apple,27
1618897682164053051,unknown,0,Apple,5.23,apple,18
1618973187209886870,unknown,0,Apple,5.22,apple,27
1619115413709531204,unknown,0,Apple,5.22,apple,29
1619733362465719413,unknown,1,Apple,5.23,applemusic,12
1619784040554767686,unknown,1,Apple,5.22,apple,11
1619795745060419558,unknown,0,Apple,5.22,apple,15
1621156647903038921,unknown,0,Apple,5.23,apple,21
1621343811890802889,unknown,0,Apple,5.22,apple,23
1621869296425463172,unknown,1,Apple,5.22,apple,23
1622164858056475122,unknown,1,Apple,5.22,apple,30
1622168536234814266,unknown,1,Apple,5.22,apple,30
1622255967752149827,unknown,0,Apple,5.23,apple,26
1623566694453506418,unknown,1,Apple,5.22,apple,20
1623619159174091556,unknown,1,Apple,5.22,apple,30
1623635781494487234,unknown,0,Apple,5.22,apple,27
1624165925680885035,unknown,1,Apple,5.22,apple,18
1624266762898828175,unknown,0,Apple,5.22,apple,18
1624651687346430595,unknown,0,Apple,5.23,apple,15
1624778065259100707,unknown,0,Apple,5.23,apple,31
1625160769500964322,unknown,1,Apple,5.22,apple,30
1626756316951321168,unknown,0,Apple,5.22,apple,30
1628483722775133103,unknown,0,Apple,5.23,apple,29
1629839770259551549,unknown,0,Apple,5.22,apple,16
1630421313208563893,unknown,1,Apple,5.22,apple,27
1631300753909125081,unknown,0,Apple,5.22,apple,30
1631952547760568969,unknown,0,Apple,5.22,apple,23
1632803397457753743,unknown,0,Apple,5.22,apple,30
1633468093080962327,unknown,0,Apple,5.23,apple,30
1633687230685252857,unknown,0,Apple,5.22,apple,30
1633800552861069581,unknown,0,Apple,5.23,apple,14
1633813891502170936,unknown,0,Apple,5.22,apple,30
1634152903084126121,unknown,0,Apple,5.22,apple,6
1634262142878182304,unknown,0,Apple,5.22,apple,26
1634339936796837499,unknown,1,Apple,5.23,apple,20
1634405214924001277,unknown,0,Apple,5.23,applemusic,19
1634537376260701986,unknown,0,Apple,5.22,apple,10
1637391120697086007,unknown,0,Apple,5.23,apple,3
1638695010081558387,unknown,1,Apple,5.22,apple,29
1639186451597730197,unknown,0,Apple,5.22,apple,8
1640278928126052281,unknown,1,Apple,5.23,apple,21
1640467752169001752,unknown,0,Apple,5.23,apple,25
1641299691755559310,unknown,0,Apple,5.23,apple,28
1641640537776995400,unknown,0,Apple,5.23,apple,8
1641840768338703035,mah5,0,Apple,5.23,apple,15
1642264147038549311,unknown,0,Apple,5.22,apple,8
1642356749930779094,slowmophotographer,0,Apple,5.23,apple,10
1642802358660220322,unknown,0,Apple,5.22,apple,7
1643473370158501628,unknown,0,Apple,5.23,apple,19
1643947758532345237,unknown,1,Apple,5.23,apple,6
1644527864278129631,unknown,0,Apple,5.22,apple,30
1645074868763175658,unknown,1,Apple,5.23,apple,22
1647137313099392021,unknown,0,Apple,5.22,apple,30
1647871069565416756,unknown,0,Apple,5.22,apple,4
1648081105796361508,unknown,0,Apple,5.22,apple,12
1649568853149451822,unknown,1,Apple,5.23,apple,29
1650157071722002454,unknown,0,Apple,5.22,apple,28
1650251356596320207,unknown,0,Apple,5.22,apple,22
1651400381866949542,unknown,0,Apple,5.23,apple,14
1651593387865750008,unknown,0,Apple,5.22,apple,9
1652216675422173522,unknown,0,Apple,5.22,apple,23
1652315743364318571,unknown,0,Apple,5.23,apple,18
1652465289127754477,unknown,1,Apple,5.22,apple,29
1653057249664063097,unknown,0,Apple,5.23,apple,10
1653538731359802826,unknown,0,Apple,5.23,apple,10
1653655250383160119,unknown,0,Apple,5.23,apple,10
1653758460192785271,unknown,0,Apple,5.22,apple,19
1653812724755134866,unknown,0,Apple,5.22,apple,18
1653915411971709822,unknown,1,Apple,5.23,apple,29
1654058165560277194,unknown,0,Apple,5.23,apple,11
1654437468524753726,unknown,0,Apple,5.22,apple,13
1655419617293844330,unknown,0,Apple,5.22,apple,14
1655979071856911471,ultralinx,0,Apple,5.22,apple,15
1656620750794050625,unknown,1,Apple,5.22,apple,22
1656622993906829414,unknown,0,Apple,5.23,apple,6
1657143943064991813,unknown,0,Apple,5.22,apple,30
1658216636842233388,unknown,0,Apple,5.23,apple,15
1658804727713860214,unknown,0,Apple,5.22,applemusic,30
1658937963612396129,unknown,0,Apple,5.23,apple,24
1659030555850767921,unknown,0,Apple,5.22,apple,22
1661319359266983502,unknown,0,Apple,5.22,apple,22
1661736994479760604,unknown,0,Apple,5.22,apple,10
1661888195364612201,unknown,0,Apple,5.22,apple,29
1661909086554588150,unknown,0,Apple,5.22,apple,3
1662584115424067707,unknown,1,Apple,5.22,apple,27
1662674224323699189,unknown,0,Apple,5.22,apple,30
1663256066907104568,unknown,0,Apple,5.23,apple,15
1664075639262463750,unknown,0,Apple,5.22,apple,25
1665463262522378381,unknown,1,Apple,5.23,apple,12
1665541514972700902,unknown,1,Apple,5.22,apple,14
1665983666269345169,unknown,0,Apple,5.22,apple,19
1666124882000712212,thegirlymd,0,Apple,5.22,apple,26
1666998632320450383,unknown,0,Apple,5.23,apple,30
1667310159242026702,unknown,0,Apple,5.22,apple,31
1667581533380124400,unknown,1,Apple,5.22,apple,30
1669017043359417162,unknown,0,Apple,5.23,apple,18
1669722067518113119,unknown,0,Apple,5.22,apple,19
1670501851915076243,unknown,0,Apple,5.22,apple,30
1671075849706938750,unknown,0,Apple,5.22,apple,30
1671933372711494180,unknown,0,Apple,5.22,apple,29
1672033996262624630,unknown,1,Apple,5.22,apple,11
1672192427564522751,unknown,0,Apple,5.22,apple,22
1672748009056035609,unknown,0,Apple,5.22,apple,9
1673381136829968099,unknown,0,Apple,5.22,apple,26
1674196317369729484,unknown,0,Apple,5.23,apple,22
1675088640202790108,unknown,0,Apple,5.22,apple,22
1675506282360347169,unknown,0,Apple,5.23,apple,29
1676210565923382055,unknown,0,Apple,5.22,apple,12
1676809535995695494,unknown,0,Apple,5.22,apple,30
1678102921836699732,iamrenfro,0,Apple,5.22,apple,2
1678284614470217193,unknown,0,Apple,5.22,apple,20
1679175136681149218,unknown,0,Apple,5.22,apple,3
1680777004268759974,unknown,0,Apple,5.22,apple,28
1681169803942703357,unknown,0,Apple,5.23,apple,32
1681878332693309278,unknown,0,Apple,5.23,apple,26
1682093837088126156,unknown,0,Apple,5.23,apple,16
1683269290282526215,unknown,0,Apple,5.22,apple,30
1683446413583174448,unknown,0,Apple,5.22,apple,7
1684170407849986643,unknown,0,Apple,5.22,apple,22
1689344279761554599,unknown,1,Apple,5.22,apple,4
1690739022039528077,lucikcherry,0,Apple,5.22,apple,19
1690743919568348967,unknown,0,Apple,5.22,apple,30
1692263759446170239,unknown,1,Apple,5.22,apple,25
1692508158209162359,unknown,1,Apple,5.23,apple,29
1694217783791840901,unknown,0,Apple,5.22,apple,20
1694358051568999753,unknown,1,Apple,5.22,apple,11
1694835956128340725,unknown,0,Apple,5.22,apple,18
1694864894693908355,unknown,0,Apple,5.22,apple,23
1695791063706867781,unknown,0,Apple,5.23,apple,30
1697090707171643267,unknown,0,Apple,5.22,apple,20
1697197982233126166,unknown,0,Apple,5.23,apple,30
1697975664478795750,unknown,0,Apple,5.22,apple,27
1697989935834197494,unknown,0,Apple,5.22,apple,23
1698759104908175174,unknown,0,Apple,5.23,apple,27
1700457070317631740,unknown,0,Apple,5.22,apple,22
1700810756915027401,unknown,0,Apple,5.23,applemusic,23
1702125275376409810,unknown,0,Apple,5.22,apple,21
1702340459764084697,unknown,0,Apple,5.22,apple,30
1702906492389655873,unknown,0,Apple,5.22,apple,9
1702970449300145659,unknown,1,Apple,5.23,apple,30
1703193900350622268,nadin_testet,0,Apple,5.22,apple,30
1703699742330363046,unknown,0,Apple,5.23,apple,19
1703975043535801704,unknown,1,Apple,5.22,applemusic,20
1705170900363781394,unknown,1,Apple,5.23,apple,30
1706000470135144297,unknown,0,Apple,5.23,applemusic,3
1708384198156573370,unknown,0,Apple,5.23,apple,25
1708885199222705403,unknown,0,Apple,5.22,apple,30
1708921351194848955,unknown,0,Apple,5.23,applemusic,3
1709168358211975208,unknown,0,Apple,5.22,apple,13
1709327700667402635,unknown,0,Apple,5.22,apple,24
1709605075235407946,unknown,0,Apple,5.22,apple,29
1709634260175197825,unknown,0,Apple,5.22,apple,21
1710316731032373408,chris_vanouu,0,Apple,5.22,apple,5
1710380068200757751,unknown,1,Apple,5.23,apple,29
1711842671942783238,unknown,0,Apple,5.22,apple,5
1712050050220684064,unknown,0,Apple,5.22,apple,22
1712376337435390382,unknown,1,Apple,5.23,apple,29
1712602411334194463,unknown,0,Apple,5.23,apple,28
1712606559315621770,unknown,0,Apple,5.22,apple,30
1713202840254930917,unknown,1,Apple,5.22,apple,30
1713295973324444851,unknown,0,Apple,5.23,apple,25
1713713623325749634,kitchenwithcumbers,0,Apple,5.22,apple,21
1714665268541621872,unknown,0,Apple,5.22,apple,14
1717493022119106910,unknown,0,Apple,5.23,apple,13
1718172391093573617,unknown,1,Apple,5.23,apple,30
1719153343588697860,unknown,1,Apple,5.23,apple,30
1719725975556001841,unknown,0,Apple,5.22,apple,23
1720123883574271326,unknown,0,Apple,5.23,apple,17
1721127859451190450,unknown,0,Apple,5.22,apple,19
1721292832792540228,unknown,0,Apple,5.22,apple,28
1721475774232730122,unknown,1,Apple,5.23,apple,3
1722414197213824278,unknown,0,Apple,5.22,apple,15
1723382950468133049,unknown,0,Apple,5.22,apple,28
1723467084263632821,unknown,1,Apple,5.22,apple,26
1725476182487881774,unknown,0,Apple,5.22,apple,4
1726309065111554819,unknown,1,Apple,5.22,apple,27
1726710533062054464,unknown,0,Apple,5.22,apple,8
1727841646715636314,unknown,0,Apple,5.22,apple,8
1729091259170882427,unknown,1,Apple,5.23,apple,22
1730668071302839862,unknown,0,Apple,5.22,apple,11
1731055203932870147,unknown,0,Apple,5.22,apple,24
1731123393829684441,unknown,0,Apple,5.22,apple,18
1731429035505275042,unknown,0,Apple,5.22,apple,23
1732043439274871790,unknown,0,Apple,5.22,apple,29
1732504878389123840,stefaniasugarfree,0,Apple,5.22,apple,25
1732994058984201395,njshorty78,0,Apple,5.23,apple,14
1734021231525893072,unknown,0,Apple,5.22,apple,12
1734264604145452627,unknown,1,Apple,5.23,applemusic,3
1734846550319268349,unknown,0,Apple,5.22,apple,26
1735544688746156766,unknown,1,Apple,5.22,applemusic,3
1735763124818146812,unknown,1,Apple,5.22,applemusic,6
1735867326564925880,unknown,1,Apple,5.23,apple,4
1736410413753742130,unknown,1,Apple,5.22,applemusic,4
1737136756299640154,unknown,1,Apple,5.22,applemusic,3
1737254303640431205,unknown,0,Apple,5.22,apple,30
1737533309623338705,destinymalibu,0,Apple,5.23,applemusic,26
1739816816043231680,unknown,0,Apple,5.23,apple,12
1739877543173382345,unknown,0,Apple,5.22,apple,19
1740135553151347972,unknown,0,Apple,5.22,apple,12
1741100126124765539,unknown,0,Apple,5.23,applemusic,7
1741412497711190523,unknown,0,Apple,5.22,apple,11
1741997396291509196,unknown,0,Apple,5.22,apple,7
1742054866886526343,unknown,0,Apple,5.22,apple,30
1742723861949714211,unknown,0,Apple,5.23,apple,25
1742978147499996818,unknown,1,Apple,5.23,apple,8
1743701031969434276,unknown,0,Apple,5.23,apple,16
1746710592862953197,yeah.lifestyle,1,Apple,5.22,apple,16
1746797993930960442,unknown,0,Apple,5.22,applemusic,1
1748599502425576445,unknown,0,Apple,5.23,apple,20
1749330709257960063,unknown,0,Apple,5.23,apple,17
1749349780406715642,unknown,0,Apple,5.22,apple,20
1749948809947065521,unknown,0,Apple,5.23,apple,21
1750273365233359154,unknown,0,Apple,5.22,apple,29
1750911796184488970,unknown,1,Apple,5.22,apple,21
1751587913886677332,unknown,0,Apple,5.23,applemusic,3
1754528242540393953,unknown,0,Apple,5.22,apple,6
1755300867697235815,unknown,0,Apple,5.23,apple,30
1755379148057923536,thehype_daily,0,Apple,5.22,apple,14
1755745043090367039,unknown,0,Apple,5.22,apple,25
1756684807183639782,pocketlintcom,0,Apple,5.22,apple,26
1757981802743229581,lucikcherry,0,Apple,5.23,apple,28
1758007335559054986,unknown,0,Apple,5.22,apple,31
1758031899401352841,unknown,0,Apple,5.22,apple,27
1758493889327473727,chrisbeykhun,1,Apple,5.23,applemusic,4
1760316406766609439,unknown,0,Apple,5.22,apple,8
1760721726336769398,unknown,0,Apple,5.23,apple,11
1760948086269861640,unknown,0,Apple,5.23,apple,24
1760953044155974922,unknown,0,Apple,5.23,apple,7
1761854924148065410,unknown,0,Apple,5.22,apple,30
1762458396160587966,vytautemi,0,Apple,5.22,apple,8
1762524104000572686,sugarmama1211,0,Apple,5.23,apple,17
1763216505896740814,unknown,0,Apple,5.22,apple,4
1763553829860530149,happyriechan,0,Apple,5.23,apple,17
1763680391808756926,unknown,0,Apple,5.23,apple,25
1764176288682942335,unknown,0,Apple,5.22,apple,28
1766765924137830231,unknown,1,Apple,5.23,apple,21
1767509252869466210,unknown,1,Apple,5.22,apple,14
1767581583232216099,unknown,1,Apple,5.23,apple,30
1768167491850184389,unknown,0,Apple,5.22,apple,12
1768934008110396437,unknown,0,Apple,5.23,apple,7
1769525307441468894,unknown,0,Apple,5.22,apple,29
1769626726826462086,unknown,1,Apple,5.22,apple,21
1771191624250828011,unknown,0,Apple,5.23,apple,29
1771340472380401889,sj.designblog,0,Apple,5.22,apple,28
1771762794805265810,unknown,0,Apple,5.22,apple,30
1772542630045820847,universdechloe,0,Apple,5.22,apple,14
1772610494252184921,unknown,0,Apple,5.23,apple,23
1773386486343962403,nicolay.t,0,Apple,5.23,apple,10
1774066773092624138,unknown,0,Apple,5.22,apple,7
1774239657942170426,gabesingin,0,Apple,5.22,applemusic,6
1775561675107559184,egosandopinions,1,Apple,5.22,apple,28
1775638504431101100,unknown,0,Apple,5.22,apple,18
1776643236497762779,unknown,0,Apple,5.23,applemusic,21
1776997773868977262,unknown,0,Apple,5.23,apple,23
1777059666669401688,badbwoyrebel,0,Apple,5.22,apple,14
1778453577140849380,unknown,0,Apple,5.22,apple,30
1778465678329031243,unknown,0,Apple,5.22,apple,9
1779209421576923877,maddyanholt,0,Apple,5.23,apple,16
1779260165732819183,unknown,0,Apple,5.23,apple,14
1779856597640717497,pocketlintcom,0,Apple,5.22,apple,30
1779973588900895022,unknown,0,Apple,5.22,apple,30
1781185952933491612,unknown,1,Apple,5.22,apple,23
1782051339973175168,unknown,0,Apple,5.22,apple,5
1782091943627535125,theleopardcoat,0,Apple,5.23,apple,29
1782119652702643598,unknown,0,Apple,5.22,apple,13
1784118536228360645,unknown,0,Apple,5.22,apple,13
1785722136011381433,unknown,0,Apple,5.23,apple,31
1788567837695460532,unknown,0,Apple,5.23,apple,15
1789051743768142412,unknown,0,Apple,5.23,applemusic,6
1789057132658983683,unknown,1,Apple,5.22,apple,21
1790150436390719755,unknown,0,Apple,5.23,apple,19
1790515156833762780,unknown,0,Apple,5.22,apple,12
1790827048619354342,unknown,0,Apple,5.22,apple,30
1790860970186552025,unknown,1,Apple,5.23,apple,30
1790948311567202576,unknown,1,Apple,5.23,applemusic,17
1791530792380380183,unknown,0,Apple,5.22,apple,26
1791723838225795042,unknown,0,Apple,5.22,apple,13
1792185555816318532,viviannn.wong,1,Apple,5.23,apple,19
1792220315163027165,unknown,1,Apple,5.22,apple,22
1792317494729684657,iamalexpatrick,1,Apple,5.23,apple,13
1793273116908445176,unknown,1,Apple,5.22,apple,19
1793729634569798114,unknown,0,Apple,5.22,apple,22
1793917688479133480,unknown,0,Apple,5.22,apple,29
1794858782267192654,unknown,1,Apple,5.22,apple,18
1795640770109475767,unknown,0,Apple,5.23,apple,28
1795715160973719736,facestm,0,Apple,5.23,apple,10
1796604479014180004,unknown,0,Apple,5.22,apple,12
1797996381925135242,unknown,1,Apple,5.22,apple,16
1800181644323691409,unknown,0,Apple,5.23,apple,19
1800260810948050993,unknown,1,Apple,5.22,apple,28
1800310886758622817,unknown,0,Apple,5.22,apple,28
1800391204946145757,unknown,0,Apple,5.22,applemusic,22
1800548236760898072,unknown,0,Apple,5.22,apple,20
1800767017670985780,nicolay.t,1,Apple,5.22,apple,14
1801075497298212723,unknown,0,Apple,5.22,apple,26
1801301249896566393,unknown,1,Apple,5.23,applemusic,21
1801620630443658840,unknown,1,Apple,5.22,apple,24
1801729459831689126,unknown,1,Apple,5.22,apple,14
1801734688289880293,unknown,0,Apple,5.22,apple,12
1802106286244248776,unknown,0,Apple,5.23,apple,30
1802353018610176247,unknown,0,Apple,5.23,apple,13
1802454686558922340,unknown,1,Apple,5.22,applemusic,18
1802731100234461938,unknown,1,Apple,5.23,apple,21
1804624235065026715,unknown,1,Apple,5.22,apple,17
1805570067746631564,chi_style,0,Apple,5.22,apple,12
1807520134203846593,unknown,0,Apple,5.22,apple,4
1808176508268066138,unknown,1,Apple,5.22,apple,21
1809477975660152010,unknown,0,Apple,5.22,apple,20
1810113103065921725,unknown,0,Apple,5.22,apple,12
1810963041400162194,unknown,0,Apple,5.22,apple,7
1811855387050142651,unknown,0,Apple,5.22,apple,15
1812565635534039719,unknown,0,Apple,5.22,apple,6
1812947518910022399,unknown,0,Apple,5.22,apple,21
1813734296857165772,unknown,0,Apple,5.22,apple,29
1814153593767771415,unknown,0,Apple,5.22,apple,22
1814520416087323939,unknown,0,Apple,5.22,apple,18
1814698387695407973,unknown,0,Apple,5.22,apple,24
1814706661203116281,unknown,0,Apple,5.23,apple,8
1814990070340710356,unknown,1,Apple,5.22,apple,21
1815036978815998907,unknown,1,Apple,5.22,apple,11
1815914326080812871,unknown,1,Apple,5.23,apple,28
1815914838683389463,unknown,1,Apple,5.23,apple,28
1815915221598137995,unknown,1,Apple,5.23,apple,28
1816780239947665499,unknown,0,Apple,5.22,apple,4
1816881596570282601,unknown,0,Apple,5.22,apple,25
1817501816641182671,unknown,0,Apple,5.22,apple,5
1817739548508345249,unknown,0,Apple,5.23,applemusic,7
1817768666406957836,ericethridgemusic,0,Apple,5.23,applemusic,4
1817899441416402095,unknown,0,Apple,5.23,apple,25
1818320545832201698,unknown,0,Apple,5.23,apple,29
1818324887423336657,unknown,0,Apple,5.23,apple,29
1819240256924199300,unknown,1,Apple,5.23,apple,30
1819998210001966986,unknown,0,Apple,5.22,apple,6
1820362961634732256,thechloebrand,1,Apple,5.22,apple,30
1821101205243797428,unknown,0,Apple,5.22,apple,30
1821357277267207278,unknown,1,Apple,5.22,applemusic,7
1822671776065343863,unknown,0,Apple,5.23,apple,17
1822934237498769951,unknown,0,Apple,5.22,applemusic,26
1823228900566650478,unknown,0,Apple,5.22,apple,23
1823644070308867242,unknown,0,Apple,5.22,apple,27
1824529506011915166,alia.cheung,0,Apple,5.22,apple,14
1826485750485816779,unknown,0,Apple,5.22,apple,12
1826860318016278125,unknown,1,Apple,5.23,apple,25
1826968105805530736,john_thewanderer,1,Apple,5.23,apple,19
1826977727011221971,unknown,0,Apple,5.22,applemusic,1
1827016459025401174,unknown,0,Apple,5.23,apple,17
1827569671795032947,unknown,0,Apple,5.22,apple,26
1829074570092791603,unknown,0,Apple,5.23,apple,24
1829806232534637694,unknown,1,Apple,5.22,apple,23
1830469864532554772,inspiredbynaexo,0,Apple,5.22,apple,21
1830634202228707696,unknown,1,Apple,5.23,apple,20
1830689465472695752,unknown,0,Apple,5.22,apple,3
1830784496732411924,ajenniferyourthoughts,0,Apple,5.22,apple,9
1831292980997381098,unknown,0,Apple,5.23,apple,25
1832149744808161865,dariobiv,0,Apple,5.22,apple,14
1832748626642642898,unknown,0,Apple,5.22,apple,23
1832840299463066940,unknown,0,Apple,5.22,applemusic,6
1832883929124739638,unknown,0,Apple,5.23,apple,30
1833618246293882939,unknown,0,Apple,5.22,apple,12
1833619016403169475,unknown,0,Apple,5.23,apple,12
1834925958550162974,unknown,0,Apple,5.22,apple,12
1835061239399835546,unknown,0,Apple,5.22,applemusic,10
1835793287064152286,clizialeone,0,Apple,5.23,apple,25
1836444524827067148,unknown,1,Apple,5.23,apple,30
1836787490440587107,unknown,1,Apple,5.22,apple,26
1837425912967410497,unknown,0,Apple,5.23,apple,30
1837556775236646462,unknown,0,Apple,5.22,apple,20
1837936904545741872,unknown,0,Apple,5.22,apple,9
1837938267914081624,unknown,0,Apple,5.22,apple,9
1837968676230623555,unknown,1,Apple,5.23,apple,23
1839287893605333683,unknown,1,Apple,5.23,apple,20
1839292197489528276,unknown,0,Apple,5.22,apple,18
1839298237875844113,unknown,0,Apple,5.23,applemusic,26
1839525638827203127,unknown,1,Apple,5.22,apple,30
1839851182450176762,unknown,1,Apple,5.23,apple,20
1839927239852989932,unknown,0,Apple,5.22,apple,16
1840131353090515778,unknown,0,Apple,5.23,applemusic,21
1840630760185651266,amatechblog,1,Apple,5.23,apple,20
1840646464072524041,unknown,0,Apple,5.22,apple,9
1840943410485404059,unknown,1,Apple,5.23,apple,20
1841416828480782752,unknown,0,Apple,5.22,apple,8
1841580336544113569,unknown,0,Apple,5.22,apple,11
1841637846407429314,unknown,1,Apple,5.23,apple,20
1842289055271095561,amatechblog,1,Apple,5.23,apple,20
1842754024563194066,unknown,0,Apple,5.22,apple,24
1842817346895317001,unknown,0,Apple,5.22,apple,23
1842997777599014702,unknown,0,Apple,5.22,apple,8
1843058475107011269,unknown,0,Apple,5.22,apple,9
1843617226721200643,unknown,0,Apple,5.22,apple,10
1844480306918116832,unknown,0,Apple,5.23,apple,7
1844680172911229076,unknown,0,Apple,5.23,apple,22
1845113218231887802,unknown,1,Apple,5.22,apple,12
1845281406985892216,unknown,1,Apple,5.23,apple,29
1845339035095319825,unknown,0,Apple,5.22,applemusic,4
1845966594342257073,unknown,1,Apple,5.23,apple,6
1846420813064765894,unknown,0,Apple,5.22,apple,12
1846536764364022762,lucikcherry,0,Apple,5.22,apple,27
1846779571756909111,unknown,0,Apple,5.23,apple,22
1847278074166809571,unknown,0,Apple,5.23,apple,6
1847936591344234063,unknown,1,Apple,5.22,apple,23
